,Unnamed: 0,index,Title,Director,Cast,Genre,comb
4550,4550,4550,Hathkadi,['Ravi Sinha'],Cuckoo|Jabeen Jalil|Motilal|Murad|Sajjan|,\N,Ravi Sinha N CuckooJabeen JalilMotilalMuradSajjan Hathkadi
4551,4551,4551,Mehndi,['Hamid Ali Khan'],Ajit|Jayashree|Veena|Lalita Pawar|Krishnakant|M. Kumar|Mirza Musharraf|Anwari|Muzaffar Adeeb|,Drama|Family,Hamid Ali Khan DramaFamily AjitJayashreeVeenaLalita PawarKrishnakantM KumarMirza MusharrafAnwariMuzaffar Adeeb Mehndi
4552,4552,4552,Khazanchi,['Moti B. Gidwani'],Shyama|Balraj Sahni|Chitra|Helen|Manorama|Rajan Haksar|,Romance,Moti B Gidwani Romance ShyamaBalraj SahniChitraHelenManoramaRajan Haksar Khazanchi
4553,4553,4553,Lajwanti,['Pushpendra Singh'],Nargis|Balraj Sahni|Kumari Naaz|Prabhu Dayal|Radhakrishan|Manorama|Kusum Thakur|Mumtaz Begum|Leela Mishra|Nazir Kashmiri|Amrit Kumar|Krishna Duggal|Daya Devi|Ramlal|,Drama|Family,Pushpendra Singh DramaFamily NargisBalraj SahniKumari NaazPrabhu DayalRadhakrishanManoramaKusum ThakurMumtaz BegumLeela MishraNazir KashmiriAmrit KumarKrishna DuggalDaya DeviRamlal Lajwanti
4554,4554,4554,Raj Tilak,['S.S. Vasan'],Gemini Ganesan|Vyjayanthimala|Pran|Padmini|Gajanan Jagirdar|Bipin Gupta|Shivaji Ganesan|Meenaxi|Lalita Pawar|Durga Khote|Manmohan Krishna|,Adventure,SS Vasan Adventure Gemini GanesanVyjayanthimalaPranPadminiGajanan JagirdarBipin GuptaShivaji GanesanMeenaxiLalita PawarDurga KhoteManmohan Krishna Raj Tilak
4555,4555,4555,Night Club,['Brian Grant'],Ashok Kumar|Kamini Kaushal|Mubarak|Nishi|Dhumal|Maruti|S. Nazir|Gope|Helen|Brahm Bhardwaj|Mahendra|Jamal|Paul Mahendra|Satish|,Crime|Drama,Brian Grant CrimeDrama Ashok KumarKamini KaushalMubarakNishiDhumalMarutiS NazirGopeHelenBrahm BhardwajMahendraJamalPaul MahendraSatish Night Club
4556,4556,4556,Lala Rukh,['Akhtar Siraj'],Talat Mahmood|Shyama|Vikram Kapoor|,Drama|Romance,Akhtar Siraj DramaRomance Talat MahmoodShyamaVikram Kapoor Lala Rukh
4557,4557,4557,Sohni Mahiwal,['Kanwal Biala Latif Faiziyev Umesh Mehra'],Bharat Bhushan|Nimmi|Om Prakash|Mukri|Achala Sachdev|M. Kumar|Chand Burke|,Musical|Romance,Kanwal Biala Latif Faiziyev Umesh Mehra MusicalRomance Bharat BhushanNimmiOm PrakashMukriAchala SachdevM KumarChand Burke Sohni Mahiwal
4558,4558,4558,Sitaron Se Aage,['Satyen Bose'],Ashok Kumar|Rajasulochana|Johnny Walker|Jagdish Sethi|Iftekhar|Manmohan Krishna|Kundan|Samson|Shammi|Krishnakant|Rama Shukul|Leela Mishra|Tony Walker|Brahm Bhardwaj|,Drama|Musical,Satyen Bose DramaMusical Ashok KumarRajasulochanaJohnny WalkerJagdish SethiIftekharManmohan KrishnaKundanSamsonShammiKrishnakantRama ShukulLeela MishraTony WalkerBrahm Bhardwaj Sitaron Se Aage
4559,4559,4559,Sahara,['Breck Eisner'],Meena Kumari|M. Rajan|Kuldip Kaur|Kanhaiyalal Chaturvedi|Badri Prasad|Leela Mishra|Niranjan Sharma|Sunder|Daisy Irani|Sagar|Rirkoo|Shakeel Nomani|Khanna|Black & White|,Drama|Family,Breck Eisner DramaFamily Meena KumariM RajanKuldip KaurKanhaiyalal ChaturvediBadri PrasadLeela MishraNiranjan SharmaSunderDaisy IraniSagarRirkooShakeel NomaniKhannaBlack  White Sahara
4560,4560,4560,Solva Saal,['Raj Khosla'],Dev Anand|Waheeda Rehman|Jagdev|Kammo|Bir Sakuja|Sunder|Bipin Gupta|A. Kapoor|Mauji|Prabhu|Tun Tun|Anil|Balbir|Leela|,Comedy|Romance|Thriller,Raj Khosla ComedyRomanceThriller Dev AnandWaheeda RehmanJagdevKammoBir SakujaSunderBipin GuptaA KapoorMaujiPrabhuTun TunAnilBalbirLeela Solva Saal
4561,4561,4561,Talaaq,['Mahesh Kaul'],Rajendra Kumar|Kamini Kadam|Sajjan|Kusum Thakur|Yashodra Katju|Lal Bahadur|Radhakrishan|,Drama,Mahesh Kaul Drama Rajendra KumarKamini KadamSajjanKusum ThakurYashodra KatjuLal BahadurRadhakrishan Talaaq
4562,4562,4562,Raagini,['Rakhan'],Ashok Kumar|Kishore Kumar|Padmini|Jabeen Jalil|Nasir Hussain|Achala Sachdev|Sunder|Pratima Devi|,Drama|Family,Rakhan DramaFamily Ashok KumarKishore KumarPadminiJabeen JalilNasir HussainAchala SachdevSunderPratima Devi Raagini
4563,4563,4563,Naya Daur,['B.R. Chopra'],Dilip Kumar|Vyjayanthimala|Ajit|Chand Usmani|Jeevan|Nasir Hussain|Manmohan Krishna|Leela Chitnis|S.N. Banerjee|Pratima Devi|S. Nazir|Munshi Munakka|Ravikant|Sagar|,Drama|Musical|Romance,BR Chopra DramaMusicalRomance Dilip KumarVyjayanthimalaAjitChand UsmaniJeevanNasir HussainManmohan KrishnaLeela ChitnisSN BanerjeePratima DeviS NazirMunshi MunakkaRavikantSagar Naya Daur
4564,4564,4564,Zimbo,['Homi Wadia'],Chitra|Azaad Irani|Krishna Kumari|Achala Sachdev|Sheikh|Sardar Mansur|Dalpat|B.M. Vyas|Pedro the Chimpanzee|Muzaffar Adeeb|Habib|Uma Dutt|H. Prakash|Shree Bhagwan|,Adventure|Drama|Thriller,Homi Wadia AdventureDramaThriller ChitraAzaad IraniKrishna KumariAchala SachdevSheikhSardar MansurDalpatBM VyasPedro the ChimpanzeeMuzaffar AdeebHabibUma DuttH PrakashShree Bhagwan Zimbo
4565,4565,4565,Mother India,['Mehboob Khan'],Nargis|Sunil Dutt|Rajendra Kumar|Raaj Kumar|Kanhaiyalal Chaturvedi|Jilloo Maa|Kumkum|Chanchal|Sheela Naik|Mukri|Siddiqui|Ram Shastri|Fakir Mohammad|Geeta|,Drama|Family|Musical,Mehboob Khan DramaFamilyMusical NargisSunil DuttRajendra KumarRaaj KumarKanhaiyalal ChaturvediJilloo MaaKumkumChanchalSheela NaikMukriSiddiquiRam ShastriFakir MohammadGeeta Mother India
4566,4566,4566,Do Ankhen Barah Haath,['Shantaram Rajaram Vankudre'],Shantaram Rajaram Vankudre|Sandhya|Ulhas|B.M. Vyas|Paul Sharma|S.K. Singh|Gajendra|G. Ingawale|Chandarkar|Tyagraj|Asha Devi|Shankarrao Bhosle|Samar|Sunil|,Comedy|Crime|Drama,Shantaram Rajaram Vankudre ComedyCrimeDrama Shantaram Rajaram VankudreSandhyaUlhasBM VyasPaul SharmaSK SinghGajendraG IngawaleChandarkarTyagrajAsha DeviShankarrao BhosleSamarSunil Do Ankhen Barah Haath
4567,4567,4567,Tumsa Nahin Dekha,['Anurag Basu'],Shammi Kapoor|Ameeta|Pran|Raj Mehra|B.M. Vyas|Sheela Vaz|Kanu Roy|Ram Avtar|S.K. Singh|Anjali Devi|Rajendra|M.B. Shetty|S.L. Puri|,Musical|Romance,Anurag Basu MusicalRomance Shammi KapoorAmeetaPranRaj MehraBM VyasSheela VazKanu RoyRam AvtarSK SinghAnjali DeviRajendraMB ShettySL Puri Tumsa Nahin Dekha
4568,4568,4568,Musafir,['Sanjay Gupta'],Shekhar|Suchitra Sen|Bipin Gupta|Durga Khote|Kishore Kumar|Nasir Hussain|Nirupa Roy|Dilip Kumar|Usha Kiran|Paul Mahendra|Daisy Irani|David Abraham|Mohan Choti|Rajlakshmi Devi|,Drama,Sanjay Gupta Drama ShekharSuchitra SenBipin GuptaDurga KhoteKishore KumarNasir HussainNirupa RoyDilip KumarUsha KiranPaul MahendraDaisy IraniDavid AbrahamMohan ChotiRajlakshmi Devi Musafir
4569,4569,4569,Sharada,['L.V. Prasad'],Raj Kapoor|Meena Kumari|Shyama|Anita Guha|Agha|Gope|Raj Mehra|Manorama|Randhir|Vinod Mehra|Rajan Haksar|W.M. Khan|Mirajkar|Uma Khosla|,Drama|Musical|Romance,LV Prasad DramaMusicalRomance Raj KapoorMeena KumariShyamaAnita GuhaAghaGopeRaj MehraManoramaRandhirVinod MehraRajan HaksarWM KhanMirajkarUma Khosla Sharada
4570,4570,4570,Dekh Kabira Roya,['Amiya Chakrabarty'],Anita Guha|Anoop Kumar|Jawahar Kaul|Ameeta|Daljeet|Shubha Khote|Shivraj|Praveen Paul|Rirkoo|,Comedy|Romance,Amiya Chakrabarty ComedyRomance Anita GuhaAnoop KumarJawahar KaulAmeetaDaljeetShubha KhoteShivrajPraveen PaulRirkoo Dekh Kabira Roya
4571,4571,4571,Bade Sarkar,['Kishore Sahu'],Kishore Sahu|Kamini Kaushal|Sajjan|Agha|K.N. Singh|Durga Khote|Badri Prasad|Shakuntala|Gope|Raj Kishore|Vijayalaxmi|Vijaya Choudhury|Ram Avtar|Ravikant|,\N,Kishore Sahu N Kishore SahuKamini KaushalSajjanAghaKN SinghDurga KhoteBadri PrasadShakuntalaGopeRaj KishoreVijayalaxmiVijaya ChoudhuryRam AvtarRavikant Bade Sarkar
4572,4572,4572,Ab Dilli Dur Nahin,['Amar Kumar'],Master Romi|Sulochana Latkar|Lala Yaqoob|Anwar Hussain|Motilal|Nand Kishore|Jagdeep|Baij Sharma|C.S. Dubey|Shivaji Rathore|Om Prakash Mehra|Manohar Gir|Mohan Choti|Suraj Prakash|,Drama,Amar Kumar Drama Master RomiSulochana LatkarLala YaqoobAnwar HussainMotilalNand KishoreJagdeepBaij SharmaCS DubeyShivaji RathoreOm Prakash MehraManohar GirMohan ChotiSuraj Prakash Ab Dilli Dur Nahin
4573,4573,4573,Ek Gaon Ki Kahani,['Dulal Guha'],Talat Mahmood|Mala Sinha|I.S. Johar|Bipin Gupta|Abhi Bhattacharya|Nirupa Roy|Lalita Pawar|,Drama,Dulal Guha Drama Talat MahmoodMala SinhaIS JoharBipin GuptaAbhi BhattacharyaNirupa RoyLalita Pawar Ek Gaon Ki Kahani
4574,4574,4574,Agra Road,['Ravindra Dave'],Vijay Anand|Master Bhagwan|Dhumal|Nanda|,Comedy|Romance|Thriller,Ravindra Dave ComedyRomanceThriller Vijay AnandMaster BhagwanDhumalNanda Agra Road
4575,4575,4575,Kath Putli,['Nitin Bose Amiya Chakrabarty'],Vyjayanthimala|Balraj Sahni|Kamala Kumari|Jawahar Kaul|Sheila Kashmiri|C.S. Dubey|Laxman Rao|Jharna|Poonam|Jagat Pal|Shyam Kumar|Robert|Vijay|,Drama|Family,Nitin Bose Amiya Chakrabarty DramaFamily VyjayanthimalaBalraj SahniKamala KumariJawahar KaulSheila KashmiriCS DubeyLaxman RaoJharnaPoonamJagat PalShyam KumarRobertVijay Kath Putli
4576,4576,4576,Hum Panchhi Ek Daal Ke,['P.L. Santoshi'],Master Romi|Satish Vyas|Daisy Irani|Jagdeep|Mohan Choti|Ghanshyam|Kuthiravattam Pappu|David Abraham|Maruti|Murad|Niranjan Sharma|B.M. Vyas|Krishnakant|V.D. Puranik|,Drama,PL Santoshi Drama Master RomiSatish VyasDaisy IraniJagdeepMohan ChotiGhanshyamKuthiravattam PappuDavid AbrahamMarutiMuradNiranjan SharmaBM VyasKrishnakantVD Puranik Hum Panchhi Ek Daal Ke
4577,4577,4577,Begunah,['Narendra Suri'],Kishore Kumar|Shakila|Helen|Radhakrishan|Mubarak|Krishnakant|Raja Nene|Samson|Jaikishan Dayabhai Panchal|,Drama|Family,Narendra Suri DramaFamily Kishore KumarShakilaHelenRadhakrishanMubarakKrishnakantRaja NeneSamsonJaikishan Dayabhai Panchal Begunah
4578,4578,4578,Mohini,['R. Madhesh'],Nirupa Roy|Shahu Modak|Shakila|Raj Kumar|Krishna Kumari|Sunder|S.K. Prem|Kamal|Madan Puri|Rooplaxmi|Indira|Jagdish Kanwal|Minoo Mumtaz|Daisy Irani|,Drama|Fantasy,R Madhesh DramaFantasy Nirupa RoyShahu ModakShakilaRaj KumarKrishna KumariSunderSK PremKamalMadan PuriRooplaxmiIndiraJagdish KanwalMinoo MumtazDaisy Irani Mohini
4579,4579,4579,Dushman,['Tanuja Chandra'],Dev Anand|Usha Kiran|Prabhu Dayal|Radhakrishan|Kumkum|Master Romi|Manju|Chand Burke|Minoo Mumtaz|,Drama,Tanuja Chandra Drama Dev AnandUsha KiranPrabhu DayalRadhakrishanKumkumMaster RomiManjuChand BurkeMinoo Mumtaz Dushman
4580,4580,4580,Nausherwan-E-Adil,['Sohrab Modi'],Sohrab Modi|Raaj Kumar|Mala Sinha|Agha|Bipin Gupta|Murad|Shammi|,Action|Adventure|Drama,Sohrab Modi ActionAdventureDrama Sohrab ModiRaaj KumarMala SinhaAghaBipin GuptaMuradShammi NausherwanEAdil
4581,4581,4581,Nau Do Gyarah,['Vijay Anand'],Dev Anand|Kalpana Kartik|Shashikala|Jeevan|Madan Puri|Lalita Pawar|Rashid Khan|,Comedy|Romance|Thriller,Vijay Anand ComedyRomanceThriller Dev AnandKalpana KartikShashikalaJeevanMadan PuriLalita PawarRashid Khan Nau Do Gyarah
4582,4582,4582,Pardesi,['Khwaja Ahmad Abbas Vasili Pronin'],Prithviraj Kapoor|Balraj Sahni|Nargis|Padmini|,Adventure|History,Khwaja Ahmad Abbas Vasili Pronin AdventureHistory Prithviraj KapoorBalraj SahniNargisPadmini Pardesi
4583,4583,4583,Suvarna Sundari,['Msn Surya'],Akkineni Nageshwara Rao|Anjali Devi|Seeta Rama Anjaneyulu Chilakalapudi|Rajanala|Rajasulochana|Relangi Venkatramaiah|Babji|Ramana Reddy|Balkrishna|Kanchana|Sivaram Peketi|Girija|Gummadi|Saroja E.V.|,Drama|Musical,Msn Surya DramaMusical Akkineni Nageshwara RaoAnjali DeviSeeta Rama Anjaneyulu ChilakalapudiRajanalaRajasulochanaRelangi VenkatramaiahBabjiRamana ReddyBalkrishnaKanchanaSivaram PeketiGirijaGummadiSaroja EV Suvarna Sundari
4584,4584,4584,Qaidi,['S.S. Ravichandra'],Suresh|Padmini|Ragini|Johnny Walker|Helen|Agha|M. Kumar|Anwar|,Action,SS Ravichandra Action SureshPadminiRaginiJohnny WalkerHelenAghaM KumarAnwar Qaidi
4585,4585,4585,Mai Baap,['Sachin Pilgaonkar Sachin'],Balraj Sahni|Shyama|Raj Mehra|Nasir Hussain|Johnny Walker|Minoo Mumtaz|,Comedy|Drama,Sachin Pilgaonkar Sachin ComedyDrama Balraj SahniShyamaRaj MehraNasir HussainJohnny WalkerMinoo Mumtaz Mai Baap
4586,4586,4586,Chori Chori,['Anant Thakur'],Nargis|Raj Kapoor|Gope|Master Bhagwan|Pran|David Abraham|Mukri|Raj Mehra|Indira Bansal|Amir Banu|Rajasulochana|Neelam|Johnny Walker|,Musical|Romance,Anant Thakur MusicalRomance NargisRaj KapoorGopeMaster BhagwanPranDavid AbrahamMukriRaj MehraIndira BansalAmir BanuRajasulochanaNeelamJohnny Walker Chori Chori
4587,4587,4587,Chori Chori,['Anant Thakur'],Nargis|Raj Kapoor|Gope|Master Bhagwan|Pran|David Abraham|Mukri|Raj Mehra|Indira Bansal|Amir Banu|Rajasulochana|Neelam|Johnny Walker|,Musical|Romance,Anant Thakur MusicalRomance NargisRaj KapoorGopeMaster BhagwanPranDavid AbrahamMukriRaj MehraIndira BansalAmir BanuRajasulochanaNeelamJohnny Walker Chori Chori
4588,4588,4588,Yahudi Ki Ladki,['Premankur Atorthy'],Madhubala|,\N,Premankur Atorthy N Madhubala Yahudi Ki Ladki
4589,4589,4589,Basant Bahar,['Raja Nawathe'],Bharat Bhushan|Nimmi|Kumkum|Manmohan Krishna|Parsuram|Chand Burke|Shyam Kumar|S.K. Prem|Babu Raje|S.B. Nayampalli|Indira|Chandrashekhar|Leela Chitnis|,Drama|Musical|Romance,Raja Nawathe DramaMusicalRomance Bharat BhushanNimmiKumkumManmohan KrishnaParsuramChand BurkeShyam KumarSK PremBabu RajeSB NayampalliIndiraChandrashekharLeela Chitnis Basant Bahar
4590,4590,4590,New Delhi,['Joshiy'],Kishore Kumar|Vyjayanthimala|Jabeen Jalil|Prabhu Dayal|Nasir Hussain|Nana Palsikar|Dhumal|Brahm Bhardwaj|Radhakrishan|Mumtaz Begum|Mirza Musharraf|Sarita|Ramlal|Shyamlal|,Comedy|Drama|Musical,Joshiy ComedyDramaMusical Kishore KumarVyjayanthimalaJabeen JalilPrabhu DayalNasir HussainNana PalsikarDhumalBrahm BhardwajRadhakrishanMumtaz BegumMirza MusharrafSaritaRamlalShyamlal New Delhi
4591,4591,4591,Raj Hath,['Sohrab Modi'],Madhubala|Pradeep Kumar|Ulhas|Sohrab Modi|Murad|Kammo|Pandey|Jagdish Kanwal|Sheikh|Baij Sharma|Tun Tun|Sadat Ali|Gulnar|Munshi|,Adventure|Drama|Romance,Sohrab Modi AdventureDramaRomance MadhubalaPradeep KumarUlhasSohrab ModiMuradKammoPandeyJagdish KanwalSheikhBaij SharmaTun TunSadat AliGulnarMunshi Raj Hath
4592,4592,4592,Bhai-Bhai,['M.V. Raman'],Ashok Kumar|Kishore Kumar|Nimmi|Nirupa Roy|Shyama|David Abraham|Om Prakash|Master Chhotu|Kesari|Shivraj|Master Arun|Babu|,Drama,MV Raman Drama Ashok KumarKishore KumarNimmiNirupa RoyShyamaDavid AbrahamOm PrakashMaster ChhotuKesariShivrajMaster ArunBabu BhaiBhai
4593,4593,4593,Toofan Aur Deeya,['Prabhat Kumar'],Satish Vyas|Nanda|Rajendra Kumar|Vatsala Deshmukh|Shanta Kumari|Krishan Kumar|Keshavrao Date|,Drama|Family,Prabhat Kumar DramaFamily Satish VyasNandaRajendra KumarVatsala DeshmukhShanta KumariKrishan KumarKeshavrao Date Toofan Aur Deeya
4594,4594,4594,Ek-Hi-Rasta,['B.R. Chopra'],Ashok Kumar|Meena Kumari|Sunil Dutt|Jeevan|Yashodra Katju|Shreenath|Ravikant|Manek Kapoor|Uma Dutt|Omi|Nazir Kashmiri|Radhakrishan|Kumkum|Radhika|,Drama,BR Chopra Drama Ashok KumarMeena KumariSunil DuttJeevanYashodra KatjuShreenathRavikantManek KapoorUma DuttOmiNazir KashmiriRadhakrishanKumkumRadhika EkHiRasta
4595,4595,4595,Aabroo,['C.L. Rawal'],Kamini Kaushal|Kishore Kumar|Madan Puri|Achala Sachdev|,Romance,CL Rawal Romance Kamini KaushalKishore KumarMadan PuriAchala Sachdev Aabroo
4596,4596,4596,Funtoosh,['Chetan Anand'],Dev Anand|Sheila Ramani|K.N. Singh|Hammad|Bhagwan Sinha|Jagdish Raj|Abu Baker|Bhimji Bhai|Indira|Krishan Dhawan|Kumkum|,Comedy|Drama,Chetan Anand ComedyDrama Dev AnandSheila RamaniKN SinghHammadBhagwan SinhaJagdish RajAbu BakerBhimji BhaiIndiraKrishan DhawanKumkum Funtoosh
4597,4597,4597,Bhagam Bhag,['Priyadarshan'],Kishore Kumar|Shashikala|Smriti Biswas|Master Bhagwan|Badri Prasad|Baburao Pahelwan|Vasantrao|Mirajkar|Parsuram|Sachin Ghosh|Salvi|Bela Bose|Usha Shukla|Kanchanamala|,Action|Comedy|Crime,Priyadarshan ActionComedyCrime Kishore KumarShashikalaSmriti BiswasMaster BhagwanBadri PrasadBaburao PahelwanVasantraoMirajkarParsuramSachin GhoshSalviBela BoseUsha ShuklaKanchanamala Bhagam Bhag
4598,4598,4598,Ayodhyapati,['Sheikh Fattelal'],Usha Kiran|Anand Kumar|Manorama|Asha Parekh|Achala Sachdev|,\N,Sheikh Fattelal N Usha KiranAnand KumarManoramaAsha ParekhAchala Sachdev Ayodhyapati
4599,4599,4599,Anjaam,['Rahul Rawail'],Dulari|Kuldip Kaur|Prem Nath|Vyjayanthimala|,\N,Rahul Rawail N DulariKuldip KaurPrem NathVyjayanthimala Anjaam
4600,4600,4600,Aan Baan,['Prakash Mehra'],Ajit|Nalini Jaywant|Mahipal|Pran|,Romance,Prakash Mehra Romance AjitNalini JaywantMahipalPran Aan Baan
4601,4601,4601,Aankh Ka Nasha,['J.J. Madan'],Sabiha Khanum|Musarrat Nazir|Neelo|,\N,JJ Madan N Sabiha KhanumMusarrat NazirNeelo Aankh Ka Nasha
4602,4602,4602,Hatimtai,['Homi Wadia'],Paidi Jairaj|Krishna Kumari|Shakila|Sheikh|S.N. Tripathi|,Adventure|Fantasy,Homi Wadia AdventureFantasy Paidi JairajKrishna KumariShakilaSheikhSN Tripathi Hatimtai
4603,4603,4603,Halaku,['D.D. Kashyap'],Pran|Meena Kumari|Ajit|Raj Mehra|Helen|Minoo Mumtaz|Sunder|Shammi|Veena|,Action|Adventure|Drama,DD Kashyap ActionAdventureDrama PranMeena KumariAjitRaj MehraHelenMinoo MumtazSunderShammiVeena Halaku
4604,4604,4604,Devta,['S. Ramanathan'],Vyjayanthimala|Anjali Devi|Gemini Ganesan|Kamala Kumari|Nambiar|Krishna Kumari|Indira|Roop Kumar|Bipin Gupta|Agha|,Adventure|Drama,S Ramanathan AdventureDrama VyjayanthimalaAnjali DeviGemini GanesanKamala KumariNambiarKrishna KumariIndiraRoop KumarBipin GuptaAgha Devta
4605,4605,4605,Kismet Ka Khel,['Kishore Sahu'],Sunil Dutt|Vyjayanthimala|Begum Para|Kamaljit Singh|Shreenath|Yashodra Katju|Bhudo Advani|Jagdish Kamal|Moni Chatterjee|Moolchand|,Action|Crime|Drama,Kishore Sahu ActionCrimeDrama Sunil DuttVyjayanthimalaBegum ParaKamaljit SinghShreenathYashodra KatjuBhudo AdvaniJagdish KamalMoni ChatterjeeMoolchand Kismet Ka Khel
4606,4606,4606,Inspector,['Sergey Gazarov'],Ashok Kumar|Geeta Bali|Mehmood|Pran|K.N. Singh|Nasir Hussain|Achala Sachdev|Pratima Devi|,Action,Sergey Gazarov Action Ashok KumarGeeta BaliMehmoodPranKN SinghNasir HussainAchala SachdevPratima Devi Inspector
4607,4607,4607,Ham Sab Chor Hain,['I.S. Johar'],I.S. Johar|Majnu|Shammi Kapoor|Nalini Jaywant|Badri Prasad|Pran|Ameeta|Ram Avtar|K. Narula|Rajendra Nath|Narbada Shankar|Mirajkar|Shakuntala|Mumtaz Begum|,Comedy,IS Johar Comedy IS JoharMajnuShammi KapoorNalini JaywantBadri PrasadPranAmeetaRam AvtarK NarulaRajendra NathNarbada ShankarMirajkarShakuntalaMumtaz Begum Ham Sab Chor Hain
4608,4608,4608,Dhake Ki Malmal,['J.K. Nanda'],Madhubala|,Comedy|Drama,JK Nanda ComedyDrama Madhubala Dhake Ki Malmal
4609,4609,4609,Jungle Queen,['Lewis D. Collins Ray Taylor'],John Cawas|Fearless Nadia|Habib|,Adventure,Lewis D Collins Ray Taylor Adventure John CawasFearless NadiaHabib Jungle Queen
4610,4610,4610,Mr. Lambu,['Nisar Ahmad Ansari'],Sheikh Mukhtar|Suraiya|Nisar Ahmad Ansari|Helen|Master Bhagwan|Vijayalaxmi|Minoo Mumtaz|,Action,Nisar Ahmad Ansari Action Sheikh MukhtarSuraiyaNisar Ahmad AnsariHelenMaster BhagwanVijayalaxmiMinoo Mumtaz Mr Lambu
4611,4611,4611,Chhoo Mantar,['M. Sadiq'],Karan Dewan|Johnny Walker|Shyama|Anita Guha|Raj Mehra|Gajanan Jagirdar|Amar|S.N. Banerjee|,Comedy,M Sadiq Comedy Karan DewanJohnny WalkerShyamaAnita GuhaRaj MehraGajanan JagirdarAmarSN Banerjee Chhoo Mantar
4612,4612,4612,Stay Alert,['Amit Mitra Sombhu Mitra'],Pradeep Kumar|Sumitra Devi|Smriti Biswas|Pahadi Sanyal|Sulochana Chatterjee|Daisy Irani|Nemo|Motilal|Nana Palsikar|Iftekhar|Vikram Kapoor|Moni Chatterjee|Parsuram|Bhupendra Kapoor|,Comedy|Drama,Amit Mitra Sombhu Mitra ComedyDrama Pradeep KumarSumitra DeviSmriti BiswasPahadi SanyalSulochana ChatterjeeDaisy IraniNemoMotilalNana PalsikarIftekharVikram KapoorMoni ChatterjeeParsuramBhupendra Kapoor Stay Alert
4613,4613,4613,Patrani,['Aneesh Chaganty'],Vyjayanthimala|Pradeep Kumar|Shashikala|Durga Khote|David Abraham|Jeevan|Ramesh Sinha|Gadahar Sharma|Krishnakant|Maya|Praveen Paul|Leela Mishra|Shalini|Indira|,Drama|Romance,Aneesh Chaganty DramaRomance VyjayanthimalaPradeep KumarShashikalaDurga KhoteDavid AbrahamJeevanRamesh SinhaGadahar SharmaKrishnakantMayaPraveen PaulLeela MishraShaliniIndira Patrani
4614,4614,4614,Rangin Raaten,['Kidar Nath Sharma'],Geeta Bali|Shammi Kapoor|Nazira|Pesi Patel|Mala Sinha|Rohit Tony|,Romance,Kidar Nath Sharma Romance Geeta BaliShammi KapoorNaziraPesi PatelMala SinhaRohit Tony Rangin Raaten
4615,4615,4615,Sailaab,['Deepak Balraj Vij'],Ram Singh|Geeta Bali|Smriti Biswas|Abhi Bhattacharya|Bipin Gupta|,Drama|Family,Deepak Balraj Vij DramaFamily Ram SinghGeeta BaliSmriti BiswasAbhi BhattacharyaBipin Gupta Sailaab
4616,4616,4616,Uran Khatola,['S.U. Sunny'],Dilip Kumar|Nimmi|Surya Kumari|Jeevan|Roopmala|Amar|Tun Tun|Baba|Nawab|Syedjan|,Fantasy|Musical|Romance,SU Sunny FantasyMusicalRomance Dilip KumarNimmiSurya KumariJeevanRoopmalaAmarTun TunBabaNawabSyedjan Uran Khatola
4617,4617,4617,Uran Khatola,['S.U. Sunny'],Dilip Kumar|Nimmi|Surya Kumari|Jeevan|Roopmala|Amar|Tun Tun|Baba|Nawab|Syedjan|,Fantasy|Musical|Romance,SU Sunny FantasyMusicalRomance Dilip KumarNimmiSurya KumariJeevanRoopmalaAmarTun TunBabaNawabSyedjan Uran Khatola
4618,4618,4618,Shrimati 420,['G.P. Sippy'],Johnny Walker|Meena Shorey|Om Prakash|,Comedy,GP Sippy Comedy Johnny WalkerMeena ShoreyOm Prakash Shrimati 420
4619,4619,4619,Azaad,['Pramod Chakravorty'],Dilip Kumar|Meena Kumari|Pran|Raj Mehra|Murad|Om Prakash|Achala Sachdev|Shammi|S. Nazir|Badri Prasad|Randhir|,Action|Adventure|Comedy,Pramod Chakravorty ActionAdventureComedy Dilip KumarMeena KumariPranRaj MehraMuradOm PrakashAchala SachdevShammiS NazirBadri PrasadRandhir Azaad
4620,4620,4620,Mr. & Mrs. '55,['Guru Dutt'],Madhubala|Guru Dutt|Lalita Pawar|Johnny Walker|Yasmin|Kumkum|Tun Tun|Cuckoo|Radhika|Anwari|Agha|Haroon|Rooplaxmi|Moni Chatterjee|,Comedy|Musical|Romance,Guru Dutt ComedyMusicalRomance MadhubalaGuru DuttLalita PawarJohnny WalkerYasminKumkumTun TunCuckooRadhikaAnwariAghaHaroonRooplaxmiMoni Chatterjee Mr  Mrs 55
4621,4621,4621,Naya Andaz,['Kamal'],Kishore Kumar|Meena Kumari|Kumkum|Pran|Jayant|Murad|Gope|,Romance,Kamal Romance Kishore KumarMeena KumariKumkumPranJayantMuradGope Naya Andaz
4622,4622,4622,Insaniyat,['Shabab Kiranwi'],Dilip Kumar|Dev Anand|Bina Rai|Vijayalaxmi|Shobhna Samarth|Paidi Jairaj|Jayant|Mohana|Agha|Kumar|,Action|Drama|Romance,Shabab Kiranwi ActionDramaRomance Dilip KumarDev AnandBina RaiVijayalaxmiShobhna SamarthPaidi JairajJayantMohanaAghaKumar Insaniyat
